Id,SalePrice
1710,212441.91820665885
1711,247313.33810330255
1712,245206.3846621322
1713,251032.38425000836
1714,224978.08385993406
1715,206842.0732547619
1716,188361.29620432024
1717,167904.6280869363
1718,140633.7289809897
1719,207781.579284585
1720,252449.29505591732
1721,159895.6442271981
1722,117835.81702047911
1723,155306.54471878303
1724,202283.4229337749
1725,225027.30352220678
1726,190842.3865245185
1727,163693.13520542064
1728,184516.6334732522
1729,166977.53669503483
1730,164312.78490112224
1731,127352.36778813797
1732,132385.3147058211
1733,115464.77041550528
1734,124637.94246234794
1735,137937.4225442364
1736,122683.77206219977
1737,370945.11616663885
1738,225590.71117470512
1739,263288.06766889093
1740,197158.16976182972
1741,181106.18365982207
1742,178491.3158231951
1743,174918.16762002607
1744,309906.191905171
1745,253022.8527357717
1746,228010.87746588432
1747,220757.24085190793
1748,219921.13577913493
1749,161915.50799983987
1750,138467.86676850592
1751,235605.95356823143
1752,122646.47936117339
1753,129123.11282300064
1754,200783.49994284147
1755,168073.94999211482
1756,129376.97509968912
1757,126740.28341831792
1758,140848.58568403765
1759,172012.7261404175
1760,161167.3786578825
1761,155573.54224888977
1762,164574.1497229482
1763,175186.2631954965
1764,118306.74170172199
1765,157902.51850811328
1766,162917.8549819828
1767,204837.65905064068
1768,142224.26129793542
1769,122376.1716624048
1770,141411.8625511429
1771,136976.30742641285
1772,136998.62652303174
1773,153057.61170400205
1774,129636.90722458244
1775,137851.09321159395
1776,114302.71021185022
1777,112155.38794929051
1778,132056.11311384733
1779,110171.19364005052
1780,183302.8206347379
1781,138950.42858780053
1782,87664.64289639199
1783,128633.80701143212
1784,100541.59670478178
1785,115633.1799174097
1786,138423.42459485054
1787,163988.1219152873
1788,57836.62889472949
1789,98491.30418024799
1790,67341.48184792252
1791,154023.07472073712
1792,151390.77952791782
1793,126419.09773980395
1794,149256.31844608634
1795,142893.78655826184
1796,117330.57507537535
1797,113102.72318437962
1798,131509.90186936414
1799,119057.60062271042
1800,107897.82830917028
1801,137738.77791373074
1802,155701.61175126658
1803,145082.0158599868
1804,145346.52599249434
1805,139038.4536378936
1806,112910.46791396811
1807,144142.0264462581
1808,113120.59491842132
1809,117097.62208005361
1810,141306.46117502704
1811,116783.0678657441
1812,111939.02753095166
1813,122798.0832150574
1814,90741.9197003007
1815,53164.84821079568
1816,102993.92990425804
1817,104238.52262588734
1818,134930.0173373372
1819,109972.21293221302
1820,69543.21980335463
1821,113644.87376530099
1822,153824.49493728
1823,48052.19778689206
1824,138720.1050475001
1825,113179.11007475617
1826,84160.17803884279
1827,101950.31599305234
1828,139425.53953234732
1829,107429.39180668507
1830,142468.86424707735
1831,151889.7817892659
1832,94120.93483437016
1833,129479.66171002574
1834,111422.27034657414
1835,155219.512811455
1836,126874.48004630815
1837,101982.93167664474
1838,139156.61010064193
1839,85243.47698987977
1840,169740.11315338535
1841,142657.83140553496
1842,81249.62889291931
1843,139233.43733901583
1844,132254.07165265235
1845,132768.22283498044
1846,153943.6587843639
1847,152274.12685241865
1848,53038.22276937653
1849,107781.46875061581
1850,121511.22015887241
1851,150512.43340715466
1852,130156.83173510137
1853,127693.04729272753
1854,174443.94908038186
1855,130902.06817523012
1856,228363.36933638382
1857,159024.93230973103
1858,127737.5546917795
1859,120614.61893735042
1860,159398.60255143893
1861,120614.61893735042
1862,262706.3921129831
1863,261289.36874650113
1864,261289.36874650113
1865,325089.55147482076
1866,339669.8374230034
1867,241956.9010422674
1868,298653.9551784204
1869,202002.71960067897
1870,246889.13327979
1871,260760.66679779647
1872,166586.85988698233
1873,237800.2908360274
1874,134120.46701696978
1875,195484.0572286863
1876,182532.22777704115
1877,215235.10070057682
1878,207600.0220525535
1879,131897.15672361042
1880,139719.72640276022
1881,226965.5292577207
1882,243168.10053123266
1883,193961.31993759645
1884,212879.43534099188
1885,267933.6930123015
1886,290213.97903416614
1887,206693.3707213185
1888,277157.2062090316
1889,159907.40606012015
1890,132781.73683236938
1891,146371.0613397851
1892,107641.1913845764
1893,131063.1913331826
1894,121208.79233435242
1895,138558.46308821873
1896,123982.29031613076
1897,116712.4895106958
1898,112681.80901650693
1899,141841.4214379237
1900,159262.54292024337
1901,186316.2507324195
1902,133090.85731597265
1903,224286.4273792316
1904,148352.13369444208
1905,187644.4245212929
1906,154250.26358141328
1907,207677.7307814201
1908,113011.70572778599
1909,134788.18518460088
1910,122059.95941872246
1911,207331.17095072754
1912,304840.3934687742
1913,131899.3242288687
1914,62264.189191259764
1915,293609.12616379326
1916,49508.68734712899
1917,272335.1580477555
1918,143086.23694580357
1919,168446.04539455095
1920,139109.39816475273
1921,459746.36413183674
1922,358742.69117607427
1923,217964.2594361346
1924,243907.80197274656
1925,224497.0258814921
1926,394839.64811128593
1927,141859.43684186455
1928,153050.03224327223
1929,128610.44227473428
1930,107145.554713775
1931,135610.34771698219
1932,141498.41257619177
1933,193942.33585569786
1934,183319.0105676776
1935,176625.46545832523
1936,195271.50284295803
1937,185491.51888061914
1938,162181.5060004497
1939,252196.45102458066
1940,190243.1947810368
1941,174075.62685737095
1942,190923.5360269474
1943,195522.63990927162
1944,310259.6024258717
1945,374470.0714411238
1946,142025.07816126168
1947,307618.83482478536
1948,161660.07718952722
1949,247120.8900998848
1950,181759.0873460945
1951,243735.13401171166
1952,239747.98228972068
1953,172825.72076873542
1954,192514.91648168716
1955,135392.6475476343
1956,279852.9416145196
1957,152121.87511724068
1958,315311.300539139
1959,134462.84732513205
1960,118504.56612078313
1961,117036.74334408861
1962,93129.10585766833
1963,102391.49679777196
1964,109433.5661625512
1965,150431.7792226926
1966,137688.7977684587
1967,293906.51223778765
1968,448322.22381287906
1969,409367.6884910604
1970,478355.58597248787
1971,442618.94969089876
1972,387244.9784102653
1973,278604.08488730714
1974,325434.3007046598
1975,542606.4907529079
1976,279464.23620308423
1977,395130.2120040668
1978,449489.91690767725
1979,327329.77662487153
1980,197884.6313603992
1981,332816.00991320563
1982,235477.73531979512
1983,210409.2281849216
1984,167541.00419781182
1985,213685.05744971999
1986,208211.59740540848
1987,178121.5184598333
1988,174561.802562877
1989,190312.10128238806
1990,216891.20320287318
1991,252838.16414710216
1992,213348.28726179645
1993,170518.44104394803
1994,259160.3136151958
1995,176773.20099324008
1996,248452.35840353803
1997,312325.55469004944
1998,343429.6278714019
1999,254280.90037770933
2000,305260.93338564533
2001,255782.71038358068
2002,232753.6152019819
2003,240995.85419056416
2004,245743.22511723315
2005,238267.95478772811
2006,213760.82314133397
2007,249467.9254853169
2008,213826.52664795032
2009,192133.0297380417
2010,191329.09921915724
2011,138889.1989434246
2012,173454.24626209508
2013,185123.2934224289
2014,191714.90707363724
2015,196625.76218483876
2016,193182.1093153333
2017,211064.84941899317
2018,124343.49273487653
2019,138242.6554558749
2020,116276.05288853547
2021,110914.96155507109
2022,175521.7308840093
2023,148617.28944800145
2024,220655.07152463662
2025,309281.96269795153
2026,178032.68019809635
2027,160635.90564604386
2028,148748.27323317752
2029,167576.03650335345
2030,280255.2801822646
2031,240758.6518274605
2032,271737.5440794472
2033,268763.1098150982
2034,159591.54300357698
2035,208224.97378830286
2036,186138.1498714241
2037,196616.15451628016
2038,281439.4476729981
2039,217054.65534636835
2040,402109.9481614001
2041,293896.37780548615
2042,206133.30658765658
2043,166769.50716694782
2044,162810.87861590655
2045,184610.85746958133
2046,140637.21813520172
2047,143545.55416906206
2048,137144.10373302794
2049,135054.6017135025
2050,174833.9772228942
2051,98601.70607727992
2052,137291.61999054087
2053,146647.86713805248
2054,91143.32709285742
2055,157625.63336879708
2056,140147.20618302992
2057,123749.20291089872
2058,233013.17850938183
2059,132067.30894664783
2060,151708.13343704678
2061,187494.3888265813
2062,133432.04502711707
2063,112230.61149099004
2064,141181.5298871929
2065,130482.48932485301
2066,161838.25949848624
2067,117533.40774070066
2068,129038.84373821427
2069,94615.70234562752
2070,115621.61144199895
2071,85836.05976969589
2072,127671.01012331336
2073,137843.90362053862
2074,133330.56238690217
2075,142083.71728341896
2076,123207.77386305059
2077,144812.2684406073
2078,127606.37651711826
2079,125811.18516335907
2080,120830.61883091976
2081,125326.13803033438
2082,143351.65660794557
2083,148110.51146048275
2084,116115.17717501141
2085,130522.3277625312
2086,119472.05656885073
2087,126252.39891862501
2088,99696.64265941686
2089,76153.87011866937
2090,120438.10647200323
2091,125280.86374885622
2092,125153.63071238533
2093,130529.02738527067
2094,127125.57539951666
2095,148940.30912075657
2096,87513.80818171306
2097,83432.79826268977
2098,144565.53928810146
2099,60964.02686849793
2100,101940.09466780134
2101,106412.87121334075
2102,140486.28151894553
2103,103482.33955705827
2104,127700.66702402235
2105,116628.09677296663
2106,71899.56563587024
2107,235424.3154910203
2108,119735.95896271334
2109,118474.19738729858
2110,122867.70189584453
2111,162859.467942391
2112,134592.73489443774
2113,116123.67019634895
2114,112114.02645401661
2115,155715.3589442415
2116,110413.49879600173
2117,139985.9676443152
2118,119178.55215881647
2119,108614.63428213981
2120,105328.35100089485
2121,84973.03454277621
2122,94686.59327869091
2123,94763.67650175416
2124,163633.8197515793
2125,121349.03064766864
2126,146978.32789787886
2127,157319.07616373582
2128,121208.97167927789
2129,90910.28712160488
2130,148244.0263573425
2131,150833.97624578903
2132,102813.03920827364
2133,111128.09668213515
2134,119006.28532366452
2135,89707.46214470187
2136,82416.22741321735
2137,117095.82112896086
2138,140449.31079972206
2139,150907.087627052
2140,136411.0440154343
2141,145133.26591751134
2142,135183.1251476747
2143,141926.94566241116
2144,113834.34673440336
2145,140560.2217209782
2146,160368.4263903267
2147,149604.3606744029
2148,123299.76046973912
2149,140618.55196650565
2150,230131.22434369102
2151,126455.57697178292
2152,178866.6722010771
2153,161171.89330723096
2154,116409.67537200227
2155,139879.65511898114
2156,216177.46556298627
2157,240752.46279252443
2158,223636.88331165168
2159,220987.8413340357
2160,163160.30238742253
2161,241317.81435820364
2162,509141.29450042767
2163,342676.1519291869
2164,258523.66071051985
2165,185717.7525987638
2166,149342.0842215711
2167,210400.65953013068
2168,214128.7457117647
2169,193812.43264748983
2170,221163.13457833655
2171,145554.68136270845
2172,142509.3632155111
2173,159112.52901257394
2174,230694.41548374775
2175,307372.7014332622
2176,320025.8298147183
2177,239316.23998612302
2178,210944.12128560862
2179,143622.82274937577
2180,192339.30242793207
2181,191469.58702793633
2182,236188.8609629971
2183,195856.86249105647
2184,127408.1301324369
2185,119200.01640545319
2186,144216.0503626679
2187,143095.37296726907
2188,157309.5314675956
2189,184691.23920359512
2190,87457.64438133896
2191,88658.54862940934
2192,95513.23953954979
2193,96179.87488461788
2194,105578.86366733118
2195,110119.16175305193
2196,111729.73007679271
2197,110749.52603057378
2198,160640.03841559798
2199,183156.1559281074
2200,134674.97416053584
2201,120947.52771618032
2202,216437.8329098285
2203,158832.79402041849
2204,178827.2185738884
2205,104984.88293652354
2206,136395.19530666855
2207,207078.40508124765
2208,256431.59622563707
2209,189663.73528426685
2210,117733.11940089849
2211,111444.89764452835
2212,109518.5663265935
2213,110585.00074100659
2214,132698.98912325298
2215,88136.95277672961
2216,136037.23327078615
2217,47934.62469546846
2218,100719.9620367505
2219,87824.28789020429
2220,70536.34321194836
2221,293609.12616379326
2222,261740.9753477637
2223,279568.76962818915
2224,216571.58036131196
2225,122077.86040001194
2226,171071.3761957275
2227,193334.64381235407
2228,285258.4386705725
2229,223179.75806622283
2230,161231.21039834165
2231,206536.796071386
2232,174073.54787367367
2233,173243.57713681273
2234,259590.73047954924
2235,206716.54485248768
2236,271098.8849097482
2237,356661.26416961726
2238,208526.55165852886
2239,122646.4984408271
2240,162286.4168389227
2241,157373.8155198906
2242,136143.21205433607
2243,124362.30153878735
2244,96514.23467336941
2245,94545.9836475642
2246,156782.54786492753
2247,97546.15116692834
2248,128327.391311814
2249,125765.63155674076
2250,138095.62561247806
2251,94883.58370918238
2252,174006.9645949761
2253,161526.3281498573
2254,182533.70342296452
2255,192149.83453361416
2256,191465.02202454323
2257,177833.80592427612
2258,167073.728325844
2259,174368.08047354256
2260,161886.40194855336
2261,180459.32149356083
2262,211722.7603369714
2263,327012.14693823486
2264,421164.09197765286
2265,162945.52001696182
2266,285078.040009574
2267,339074.55808519287
2268,356454.49326686683
2269,157664.56671924252
2270,178037.8803927825
2271,252295.77342133634
2272,194642.63225029668
2273,171915.2211363797
2274,166585.86123893494
2275,170515.45970029116
2276,205654.45937910906
2277,183111.36571179857
2278,148234.39731462105
2279,118843.11327571442
2280,126186.84217621731
2281,164725.05593034954
2282,174861.61349734466
2283,95878.80061953483
2284,105687.98514039493
2285,144676.7353944341
2286,124562.5763699168
2287,343005.14265236515
2288,265115.27273042995
2289,368772.0142744228
2290,466189.8286911055
2291,302375.7854832822
2292,414901.9846239781
2293,530248.0305323312
2294,446090.8128134268
2295,492027.6636477774
2296,267038.16844423854
2297,313401.73105187906
2298,327800.7846286113
2299,385852.8912840218
2300,331269.8524149186
2301,264587.689127664
2302,229022.6714934948
2303,247630.4025684559
2304,235145.91002763127
2305,181177.88043469642
2306,180545.95017767316
2307,187950.81779784008
2308,214844.9388045829
2309,286861.6155471835
2310,207506.35021586492
2311,198509.66418866778
2312,177939.51394435728
2313,175106.60215060783
2314,155238.6400619374
2315,174916.36870331457
2316,177263.4103958905
2317,181056.89515463312
2318,180365.489175582
2319,173441.99865046932
2320,192733.22157264745
2321,251146.17194312264
2322,172620.83226353812
2323,171092.68705579446
2324,171880.92344597264
2325,211647.6911921069
2326,163680.4644482087
2327,215295.9286537151
2328,227684.84531263885
2329,181391.08430184395
2330,176968.30188210428
2331,353274.4777928177
2332,444402.80623369646
2333,316856.5937511172
2334,274244.6486117726
2335,243094.9214615943
2336,347097.55355427
2337,222651.61452670512
2338,280529.8114608227
2339,244397.66597910153
2340,386201.9538416975
2341,217123.65503047846
2342,250700.35773889074
2343,221156.76799161936
2344,238578.84398453493
2345,236931.86668647235
2346,212483.8427277374
2347,203444.70701302186
2348,229775.32421013774
2349,157959.55553217718
2350,257591.75799989636
2351,246979.8960255227
2352,255415.1164777012
2353,221924.02287798445
2354,126896.6652100062
2355,157604.8496018876
2356,152361.89047297314
2357,195857.32435784285
2358,189798.65612531372
2359,130758.16595363776
2360,119677.20972273937
2361,139928.01007725802
2362,274529.2816245478
2363,138415.78448423714
2364,154471.28023831526
2365,224288.77934922304
2366,187678.59233311837
2367,225650.05770092268
2368,204802.95070813686
2369,221592.26236723512
2370,168732.64793951044
2371,168815.82017748494
2372,178345.60335095384
2373,260577.07343752007
2374,283389.0303286941
2375,273904.5374815953
2376,273382.88201494206
2377,346702.14586930495
2378,138013.68595149872
2379,184350.70303888607
2380,142911.10967292555
2381,159206.9177795778
2382,184593.60629545743
2383,208186.37375869317
2384,246582.77680697065
2385,162629.0994231596
2386,135089.5630651183
2387,137067.52617558558
2388,98461.09400575531
2389,124896.3341543774
2390,145383.8595604841
2391,140433.5465090171
2392,116884.09732230163
2393,160149.70362703435
2394,141843.3548934467
2395,184157.942720726
2396,141696.746247468
2397,200798.6935500401
2398,123120.80949715833
2399,58099.9216197146
2400,68542.18837788838
2401,114506.51027825034
2402,133684.50752580198
2403,123890.02658020414
2404,145953.76244247772
2405,163333.5981627899
2406,136053.43157895887
2407,129905.0611675234
2408,143506.42645525938
2409,130421.55860580721
2410,164385.45251565243
2411,119665.7172850765
2412,152480.1709946905
2413,136467.04778294318
2414,138984.1347556679
2415,121720.72327603973
2416,125350.76537573674
2417,135229.54873513326
2418,132318.8226234905
2419,133429.03288206228
2420,126659.21891988421
2421,150821.1306506793
2422,121824.57546900302
2423,124808.5457427291
2424,155064.99961221532
2425,144104.31534254
2426,127716.09812633475
2427,137791.6971862314
2428,172271.7712459261
2429,123142.3797762928
2430,122854.115092159
2431,101081.81428900616
2432,138354.6041317748
2433,142247.5626580625
2434,132839.51781302868
2435,150225.04021878898
2436,95723.81363501835
2437,110674.0570228395
2438,121978.74824719875
2439,103873.64281178109
2440,115788.89419288441
2441,112724.45427972284
2442,102930.97632571672
2443,113136.49772962058
2444,131108.6606006612
2445,82046.62830224515
2446,122297.51749144022
2447,175973.30743711677
2448,138269.6710505166
2449,120536.27682593736
2450,152196.6535765315
2451,122899.96087162911
2452,189366.2530071202
2453,90585.87894009429
2454,123189.18126737532
2455,109297.03421296834
2456,138459.7274868491
2457,118387.68504867288
2458,114924.0575528315
2459,111498.36040050593
2460,128963.99380827643
2461,124521.40623786388
2462,134703.38071890926
2463,117915.79834034546
2464,139488.07747718986
2465,135563.17179805832
2466,105070.16256299941
2467,144287.37210464085
2468,79327.4931683592
2469,79286.33316268896
2470,168018.56021982044
2471,184898.43538942857
2472,155780.86416089878
2473,117311.83266381781
2474,91246.81838867534
2475,234270.58399120485
2476,119706.27349756079
2477,129054.61424428092
2478,153574.03035227937
2479,95077.43715498132
2480,145396.34834327427
2481,120450.83490615315
2482,126595.69937882505
2483,118365.80851631501
2484,125864.97195032377
2485,126303.62529581036
2486,143647.39624467655
2487,166093.9371582349
2488,157233.01680385598
2489,142709.6372462974
2490,153258.65637338083
2491,95009.71257352873
2492,173587.2327754725
2493,139221.7488115724
2494,160730.87603632367
2495,98795.70929973344
2496,240044.73316554044
2497,148831.64689776787
2498,109889.80110316169
2499,85941.79381623527
2500,126344.75919585447
2501,134698.68195215953
2502,135210.19357087187
2503,101612.23998056931
2504,183983.9152034744
2505,219912.67111674458
2506,249821.16931384997
2507,288139.77869727695
2508,251135.98398043177
2509,218997.2238529594
2510,229639.9060250409
2511,178703.6458719179
2512,230085.29741956745
2513,206437.564298902
2514,205748.4048924174
2515,150324.04263147135
2516,159989.0556373841
2517,137886.24689566635
2518,134162.27007649504
2519,227922.21472517546
2520,209933.18785610702
2521,190514.67011470653
2522,222887.5061510227
2523,135294.3693997152
2524,139091.7470779907
2525,143889.21769065523
2526,139476.06461021228
2527,101898.8732449393
2528,135228.41246066615
2529,128059.56468988977
2530,92320.7484226769
2531,183469.41742157555
2532,219148.7759437684
2533,205637.6262808391
2534,242141.5974108102
2535,314854.26413380547
2536,236325.60243806028
2537,222842.60034280585
2538,175913.6918039615
2539,182632.00152193106
2540,165632.05113647837
2541,180454.40072021895
2542,163337.9537529678
2543,125397.7354355683
2544,127607.49066273226
2545,123728.08989899191
2546,149419.2844741668
2547,135414.7618201355
2548,150673.59275550244
2549,161819.34584509878
2550,183671.80291836028
2551,142467.93611361348
2552,115116.33192791171
2553,85696.95013657899
2554,120121.82469459745
2555,108779.07906001867
2556,89109.28874592546
2557,110938.11149581935
2558,167903.34405690932
2559,126647.39589060479
2560,134407.6820456338
2561,144404.40518230794
2562,133734.34954872535
2563,142110.9612975225
2564,187084.4140791752
2565,133353.14132910463
2566,149015.23155359115
2567,123210.92555554488
2568,191038.58521973406
2569,203580.45807427313
2570,117185.42983211332
2571,139924.09418051562
2572,168527.940224193
2573,226623.79615492543
2574,241135.2059933541
2575,120460.31260381656
2576,134076.00507038497
2577,149642.52122180338
2578,102761.63946516819
2579,60154.711512360176
2580,129598.52805805315
2581,128071.51830398169
2582,124294.8540193482
2583,276424.73396913713
2584,166438.66108816644
2585,169901.42862617385
2586,199929.63062417455
2587,184079.9814097272
2588,160869.64088561735
2589,148118.00882743046
2590,227968.99563651462
2591,222436.0501275749
2592,217577.11830647182
2593,241168.0350006501
2594,186544.99190030448
2595,208969.53976987387
2596,331087.20643320266
2597,169059.8042907893
2598,270627.7026485989
2599,301630.8154781595
2600,136130.68844321318
2601,131063.82677161176
2602,84752.30665262416
2603,88253.3198682314
2604,86955.02904319699
2605,76678.8698676247
2606,143504.30194438834
2607,180561.21646219987
2608,207316.36692337322
2609,164334.97288347388
2610,111021.18071748904
2611,138662.18832835753
2612,151156.25462124983
2613,124200.12706669998
2614,127402.30315035627
2615,146235.5753695726
2616,135066.64114866502
2617,167048.95014941547
2618,197332.69317562017
2619,198118.56974047737
2620,190802.4227935987
2621,181794.9844472533
2622,178337.5039687697
2623,239198.57051461257
2624,269258.426530018
2625,315117.39968989335
2626,164856.29670254127
2627,166876.24845928387
2628,420692.03090129344
2629,501695.8561062826
2630,357886.16352941445
2631,423350.5610488102
2632,413990.4777891282
2633,312292.3462535857
2634,393749.110288907
2635,150433.1506458033
2636,200729.43444807557
2637,169181.14029557368
2638,257604.33441308842
2639,177166.12131076213
2640,152254.50033939196
2641,100480.90963368866
2642,192008.83121370187
2643,98132.90661221184
2644,134599.31596820374
2645,104814.4414873456
2646,91324.96908217265
2647,93515.02710775785
2648,139088.10691138555
2649,146886.69611516537
2650,143511.8169184131
2651,151721.03394021452
2652,416404.8400959929
2653,249216.73213125343
2654,247568.75779218832
2655,367193.63008589356
2656,301934.3378286397
2657,338421.8381772033
2658,270308.83617864584
2659,309879.15267147595
2660,319631.49361276947
2661,340037.8497094094
2662,362273.8089147455
2663,266687.2441763452
2664,282950.78155087074
2665,321454.1468938667
2666,282423.53323894617
2667,168125.54105656676
2668,180125.877696049
2669,167627.94375796424
2670,284117.71300417156
2671,179168.09355887654
2672,179969.12495285444
2673,206702.932377453
2674,208765.84975377604
2675,175815.8118230548
2676,189180.73188752684
2677,185601.03507428928
2678,262254.8762236564
2679,284670.02013446216
2680,278498.8826893446
2681,467934.84493068233
2682,360587.5817646447
2683,533866.7412105806
2684,306515.4366387189
2685,355590.915725556
2686,261076.28508665372
2687,316181.5761879731
2688,218986.02209825948
2689,210885.74422477846
2690,515211.923491098
2691,194885.8145869805
2692,135390.1009330808
2693,193071.37589849302
2694,117076.44189659307
2695,192920.43236558637
2696,186586.60802347574
2697,180094.25379794423
2698,197739.02721710003
2699,181468.7398315069
2700,165125.72470568246
2701,152625.50944281046
2702,108786.59712953687
2703,131240.80801603
2704,142423.9089761338
2705,123753.72730570043
2706,127384.8096283414
2707,129434.30388048943
2708,136617.36042312457
2709,122539.4385806462
2710,127214.87198070703
2711,291390.74871875567
2712,378046.1030046281
2713,165763.14725333234
2714,150292.80312971017
2715,178679.696216084
2716,162904.9913847154
2717,183294.6471305047
2718,229217.0564107587
2719,159984.29712878357
2720,123830.85592588154
2721,140099.24213597758
2722,153092.82368034037
2723,149491.79180217738
2724,128838.47992203732
2725,137433.79417391212
2726,142113.73216752484
2727,174096.20189073513
2728,174249.2780138417
2729,155423.1065601495
2730,148634.12123480748
2731,121683.92912005242
2732,126916.8872675685
2733,159104.53158393173
2734,141017.24277415342
